Date,Close,High,Low,Open,Volume,Daily_Return,MA_10,MA_20,MA_50,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_pct,Momentum_5,Momentum_10,Volume_MA10,Volume_ratio,Volatility_10,Volatility_20,Close_lag_1,Return_lag_1,Close_lag_2,Return_lag_2,Close_lag_3,Return_lag_3,Close_lag_5,Return_lag_5,Target_T1,Target_T3,Target_T5
2000-03-14,0.855030119419098,0.92986887476223,0.853159212985665,0.907183185014647,428579200,-0.05821773350923698,0.9238353252410889,0.8895323872566225,0.8283717167377473,48.370667459455326,0.02126059970603522,0.02588953387632845,-0.004628934170293229,0.9768544457758939,0.8022103287373512,0.17464411703854266,0.30244242736266846,-0.06454843282699596,-0.002807438373566007,372429120.0,1.1507671580568135,0.05919855488564289,0.04511990430755538,0.907885134220123,-0.03528889806548452,0.941095352172852,0.028630181528377374,0.914901554584503,0.00204907745490579,0.919578552246094,-0.02237769921551125,0.86999785900116,0.935481607913971,1.00985252857208
2000-03-15,0.86999785900116,0.899933867220699,0.854094851113292,0.865320791745461,443609600,0.017505511492660553,0.9133111119270325,0.8885033339262011,0.8290171933174135,50.83975300713172,0.01724696276280746,0.024161019653624254,-0.006914056890816794,0.9762574732266313,0.8007491946257709,0.17550827860086038,0.3945606721656357,-0.04303282499313299,-0.10524213314056396,309089760.0,1.4352128650266511,0.036476694121328236,0.044856125756146635,0.855030119419098,-0.05821773350923698,0.907885134220123,-0.03528889806548452,0.941095352172852,0.028630181528377374,0.913030683994293,-0.007120509972538658,0.909755766391754,0.920514106750488,1.07907807826996
2000-03-16,0.909755766391754,0.913030552577808,0.856901053080871,0.877949752782563,378100800,0.04569885658826789,0.9129836201667786,0.8912863820791245,0.8318703937530519,58.90540065909004,0.017077399789866554,0.022744295680872717,-0.005666895891006163,0.9779697858794101,0.8046029782788389,0.17336680760057122,0.6065335664205235,-0.005145788192748912,-0.0032749176025389515,315773920.0,1.1973781748663728,0.035196970863428725,0.04490110109032853,0.86999785900116,0.017505511492660553,0.855030119419098,-0.05821773350923698,0.907885134220123,-0.03528889806548452,0.914901554584503,0.00204907745490579,0.935481607913971,1.00985252857208,1.05756330490112
2000-03-17,0.935481607913971,0.935481607913971,0.895255911363622,0.898998524447273,305043200,0.028277744942744265,0.9107384264469147,0.8950750470161438,0.8350136125087739,59.27016334768492,0.01880214094628785,0.021955864733955745,-0.003153723787667897,0.9825670292129881,0.8075830648192995,0.17498396439368857,0.7309157929861403,-0.005613744258881059,-0.022451937198639027,313941600.0,0.9716558748506091,0.03248082992475385,0.045225394013054976,0.909755766391754,0.04569885658826789,0.86999785900116,0.017505511492660553,0.855030119419098,-0.05821773350923698,0.941095352172852,0.028630181528377374,0.920514106750488,1.07907807826996,1.037917137146
2000-03-20,0.920514106750488,0.944836696716173,0.915836939246981,0.924256620131331,204489600,-0.01599978132852764,0.9087270736694336,0.8994717806577682,0.839204570055008,56.54289682993004,0.018745175765812694,0.021313726940327137,-0.0025685511745144433,0.9824623847877451,0.8164811765277914,0.16598120825995366,0.6267753519408293,0.01262897253036499,-0.020113527774811013,313334560.0,0.6526238280258647,0.032372901389216835,0.044691037117746336,0.935481607913971,0.028277744942744265,0.909755766391754,0.04569885658826789,0.86999785900116,0.017505511492660553,0.907885134220123,-0.03528889806548452,1.00985252857208,1.05756330490112,1.04446649551392
2000-03-21,1.00985252857208,1.02341690005166,0.910224162503881,0.917239861828355,524328000,0.09705274603228653,0.9177544713020322,0.9073765903711317,0.8445087468624115,53.83814111673297,0.025613636402025297,0.022173708832666773,0.0034399275693585245,1.0007042724304662,0.8140489083117972,0.186655364118669,1.0490114826584769,0.15482240915298207,0.0902739763259861,338466240.0,1.5491293902753787,0.043876687097188304,0.049033789156686,0.920514106750488,-0.01599978132852764,0.935481607913971,0.028277744942744265,0.909755766391754,0.04569885658826789,0.855030119419098,-0.05821773350923698,1.07907807826996,1.037917137146,1.04119205474854
2000-03-22,1.07907807826996,1.08048205774156,0.984594586378033,0.993715806651698,567996800,0.06855015731432013,0.934359210729599,0.9178306013345718,0.8514593648910523,68.13066775969959,0.036225281760689065,0.02498402341827123,0.011241258342417834,1.0368363699842846,0.7988248326848592,0.23801153729942548,1.1774775658565413,0.20908021926880005,0.16604739427566706,368142880.0,1.542870528964189,0.04696301399302923,0.05073213400222018,1.00985252857208,0.09705274603228653,0.920514106750488,-0.01599978132852764,0.935481607913971,0.028277744942744265,0.86999785900116,0.017505511492660553,1.05756330490112,1.04446649551392,1.01733696460724
2000-03-23,1.05756330490112,1.12538562376118,1.04774053752121,1.06270810246815,562564800,-0.01993810624281589,0.9486253857612607,0.9276005804538725,0.8587280750274658,61.464069906334096,0.04241014698080958,0.028469248130778904,0.013940898850030678,1.0588204833290815,0.7963806775786634,0.26243980575041814,0.9952096503639499,0.1478075385093659,0.142661750316617,396727520.0,1.4180130483511706,0.048279953926925745,0.05102854879724699,1.07907807826996,0.06855015731432013,1.00985252857208,0.09705274603228653,0.920514106750488,-0.01599978132852764,0.909755766391754,0.04569885658826789,1.037917137146,1.04119205474854,0.941095352172852
2000-03-24,1.037917137146,1.07720738334107,1.01406217352139,1.06598144169635,446913600,-0.01857682435091368,0.9583075642585754,0.9381948977708816,0.8664364337921144,61.134815249387344,0.04520531692515872,0.03181646188965487,0.013388855035503855,1.069100390517398,0.8072894050243652,0.2618109854930327,0.8808940224082856,0.10243552923202914,0.09682178497314808,416558240.0,1.0728718269983089,0.049167017737740557,0.0500004318401989,1.05756330490112,-0.01993810624281589,1.07907807826996,0.06855015731432013,1.00985252857208,0.09705274603228653,0.935481607913971,0.028277744942744265,1.04446649551392,1.01733696460724,1.01640152931213
2000-03-27,1.04446649551392,1.08328903667624,1.02435323473127,1.02996665833521,279182400,0.006310097534306891,0.971965700387955,0.9480408847332003,0.8728445029258729,64.78415118942324,0.047402560518597814,0.03493368161544346,0.012468878903154353,1.0798580435011382,0.8162237259652623,0.26363431753587596,0.8657551554061165,0.12395238876343206,0.13658136129379705,414080800.0,0.6742220358925118,0.04651240719796542,0.049916399660557026,1.037917137146,-0.01857682435091368,1.05756330490112,-0.01993810624281589,1.07907807826996,0.06855015731432013,0.920514106750488,-0.01599978132852764,1.04119205474854,0.941095352172852,0.997691452503204
