Date,Close,High,Low,Open,Volume,Daily_Return,MA_10,MA_20,MA_50,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,BB_pct,Momentum_5,Momentum_10,Volume_MA10,Volume_ratio,Volatility_10,Volatility_20,Close_lag_1,Return_lag_1,Close_lag_2,Return_lag_2,Close_lag_3,Return_lag_3,Close_lag_5,Return_lag_5,Target_T1,Target_T3,Target_T5
2012-07-30,22.9484786987305,23.8307325277816,22.8295243584451,23.791079820523,29285900,-0.023618451025241072,27.281426429748542,28.983974647521983,29.57924739837647,15.733154680762539,-1.5117425243691542,-0.8864835520982766,-0.6252589722708777,33.870549370232254,24.097399924811715,9.77314944542054,-0.1175589539991707,-5.551246643066399,-5.055599212646499,33098090.0,0.8848214504220636,0.04770922713856183,0.038356726229602484,23.5035972595215,-0.11694618043238814,26.616268157959,-0.08486708672862264,29.0845928192139,0.031282995408946856,28.4997253417969,-0.00034775599704939264,21.5210113525391,19.865550994873,21.7291870117188
2012-07-31,21.5210113525391,23.166562624579,21.4218833752221,23.166562624579,56179400,-0.06220313620485729,26.64898033142091,28.534918117523205,29.251723518371588,14.602477759257724,-1.8524520711758043,-1.0796772559137822,-0.7727748152620222,34.38895609964548,22.680880135400926,11.708075964244557,-0.09906570357110449,-6.681327819824197,-6.3244609832763,35672170.0,1.574880361917988,0.04932424331073745,0.03982931736233749,22.9484786987305,-0.023618451025241072,23.5035972595215,-0.11694618043238814,26.616268157959,-0.08486708672862264,28.2023391723633,-0.010434702996855338,20.6982326507568,20.9064102172852,20.5396270751953
2012-08-01,20.6982326507568,21.3921397019723,20.658581845663,21.31283620104,44604400,-0.03823141432826893,25.83314380645753,28.0234097480774,28.99101295471192,13.890935815804085,-2.1639139536174916,-1.2965245954545241,-0.8673893581629675,34.72350292040249,21.323316575752308,13.40018634465018,-0.04664740541052722,-8.386360168457099,-8.1583652496338,38448430.0,1.1601097886181568,0.04455004065097088,0.03943602166657222,21.5210113525391,-0.06220313620485729,22.9484786987305,-0.023618451025241072,23.5035972595215,-0.11694618043238814,29.0845928192139,0.031282995408946856,19.865550994873,21.7291870117188,20.5396270751953
2012-08-02,19.865550994873,20.6585861702044,19.6474649035982,20.589195828706,56374500,-0.04022960172173706,24.94494361877442,27.45688495635987,28.773721122741705,13.172446985490879,-2.449701555388831,-1.5271599874413857,-0.9225415679474454,34.902115956355914,20.011653956363826,14.890461999992088,-0.009811848785544948,-6.750717163085998,-8.8820018768311,42717370.0,1.3197090551220734,0.043486380611429454,0.03913867367220111,20.6982326507568,-0.03823141432826893,21.5210113525391,-0.06220313620485729,22.9484786987305,-0.023618451025241072,26.616268157959,-0.08486708672862264,20.9064102172852,20.5396270751953,20.8271045684814
2012-08-03,20.9064102172852,21.9670954894766,19.7267687216096,20.1827653724296,80647000,0.052395185146429046,24.18462066650392,26.92951622009278,28.557420578002933,22.629999379229076,-2.5626608888304823,-1.734260167719205,-0.8284007211112772,34.671005417002455,19.1880270231831,15.482978393819355,0.1109853124117295,-2.5971870422362997,-7.603229522705,49595160.0,1.6261062571428342,0.051231725484590145,0.04204426566865159,19.865550994873,-0.04022960172173706,20.6982326507568,-0.03823141432826893,21.5210113525391,-0.06220313620485729,23.5035972595215,-0.11694618043238814,21.7291870117188,20.5396270751953,21.6201400756836
2012-08-06,21.7291870117188,21.9571844135649,21.1145832646278,21.2037999680885,27778900,0.03935524013363789,23.507566833496107,26.421477890014653,28.337154922485357,27.56366975450399,-2.5563230623261894,-1.8986727466406021,-0.6576503156855873,34.125831232598,18.717124547431307,15.408706685166695,0.195477954498743,-1.219291687011701,-6.7705383300781,51133980.0,0.5432571452486195,0.05511752427719054,0.04346615770191451,20.9064102172852,0.052395185146429046,19.865550994873,-0.04022960172173706,20.6982326507568,-0.03823141432826893,22.9484786987305,-0.023618451025241072,20.5396270751953,20.8271045684814,21.4119701385498
2012-08-07,20.5396270751953,22.2545684744028,20.3215429051737,22.0067447804373,36782900,-0.05474479721132497,22.741295623779312,25.888656902313237,28.115303039550785,19.88514263314231,-2.6171193121400727,-2.0423620597404963,-0.5747572523995763,33.67620071324161,18.10111309138486,15.575087621856753,0.1565650250588918,-0.9813842773438033,-7.662712097168001,53658290.0,0.6855026501962698,0.05556452520157282,0.04423257358019553,21.7291870117188,0.03935524013363789,20.9064102172852,0.052395185146429046,19.865550994873,-0.04022960172173706,21.5210113525391,-0.06220313620485729,20.5396270751953,21.6201400756836,20.2025890350342
2012-08-08,20.5396270751953,20.9658841313352,20.0439796872642,20.5297139005473,29537400,0.0,21.88679904937745,25.380618095397956,27.954316711425786,20.043421656614342,-2.6349269800895243,-2.160875043810302,-0.4740519362792224,33.17217739242124,17.589058798374673,15.583118594046567,0.18934388896635054,-0.15860557556150212,-8.5449657440186,54889010.0,0.5381295818598295,0.05254310317153652,0.04444714452796222,20.5396270751953,-0.05474479721132497,21.7291870117188,0.03935524013363789,20.9064102172852,0.052395185146429046,20.6982326507568,-0.03823141432826893,20.8271045684814,21.4119701385498,21.0154514312744
2012-08-09,20.8271045684814,20.9857115897423,20.4305870153293,20.5693676862463,15610700,0.013996237236131304,21.30788269042969,24.894883537292483,27.81196674346924,22.062024169264234,-2.595918521268242,-2.24788373930189,-0.3480347819663523,32.541593899332675,17.24817317525229,15.293420724080384,0.23401771636308102,0.9615535736083984,-5.7891635894775995,49990340.0,0.31227433140082667,0.05095757149230783,0.04496287711770209,20.5396270751953,0.0,20.5396270751953,-0.05474479721132497,21.7291870117188,0.03935524013363789,19.865550994873,-0.04022960172173706,21.6201400756836,20.2025890350342,19.6970272064209
2012-08-10,21.6201400756836,21.6300532510393,20.9460592774532,21.2236225151789,25794700,0.03807708866081838,21.1195369720459,24.453261661529545,27.65752304077149,26.33016666671081,-2.4725111296369384,-2.2928092173689,-0.17970191226803855,31.761198743717117,17.145324579341974,14.615874164375143,0.30616133157800307,0.713729858398402,-1.8834571838378977,40259580.0,0.6407096149537576,0.042003183614298736,0.046590039578450974,20.8271045684814,0.013996237236131304,20.5396270751953,0.0,20.5396270751953,-0.05474479721132497,20.9064102172852,0.052395185146429046,21.4119701385498,21.0154514312744,18.884162902832
2012-08-13,21.4119701385498,22.2545711785664,21.2137104029889,21.957181575225,24973100,-0.009628519353023557,20.96588611602783,24.123656272888184,27.536188583374027,26.49280946301883,-2.364253810612979,-2.3070981360177156,-0.057155674595263495,31.351476789255514,16.895835756520853,14.455641032734661,0.31241329054880407,-0.3172168731689986,-1.5365085601806996,39828300.0,0.6270189789672168,0.041638832068142784,0.04405287715338937,21.6201400756836,0.03807708866081838,20.8271045684814,0.013996237236131304,20.5396270751953,0.0,21.7291870117188,0.03935524013363789,20.2025890350342,19.6970272064209,19.8358116149902
2012-08-14,20.2025890350342,21.4119700114355,20.0737215312061,21.2236234528452,39308800,-0.05648154259930749,20.834043884277342,23.741512107849125,27.40692378997803,19.93289679143298,-2.348968605269377,-2.315472229868048,-0.033496375401329104,30.948946426880056,16.534077788818195,14.414868638061861,0.25449494812109874,-0.3370380401610973,-1.3184223175049006,38141240.0,1.030611485101166,0.04081372299772647,0.04509838660133676,21.4119701385498,-0.009628519353023557,21.6201400756836,0.03807708866081838,20.8271045684814,0.013996237236131304,20.5396270751953,-0.05474479721132497,21.0154514312744,18.884162902832,18.9932117462158
2012-08-15,21.0154514312744,21.2236224407803,20.2224144223001,20.4603249577689,47861100,0.040235555691925384,20.865765762329097,23.349454784393316,27.314336814880377,28.64702536506597,-2.245380420126093,-2.301453867919657,0.056073447793564046,30.231038066102755,16.467871502683877,13.763166563418878,0.33041668918528794,0.47582435607910156,0.31721878051759944,38466910.0,1.2442148329564293,0.04137128901508554,0.04534084824995666,20.2025890350342,-0.05648154259930749,21.4119701385498,-0.009628519353023557,21.6201400756836,0.03807708866081838,20.5396270751953,0.0,19.6970272064209,19.8358116149902,19.27077293396
